cidade,estado,bairro,tipo,m2,quartos,banheiros,garagem,valor,endereco,link
Goiania,GO,Setor Oeste,APARTAMENTO,42²,1,1,, 3400Cond: 413,"Rua 22, 86",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-setor-oeste-RS3400/id-29284012/
Goiania,GO,Park Lozandes,APARTAMENTO,139²,3,4,2, 1290000Cond: 1117,"Avenida Pl 1, 205",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-park-lozandes-139m2-RS1290000/id-26032128/
Goiania,GO,Jardim Goiás,APARTAMENTO,43²,1,1,, 3600Cond: 500,Rua 52,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-jardim-goias-43m2-RS3600/id-31894147/
Goiania,GO,Jardim América,APARTAMENTO,157²,3,4,3,1740200.0,"Rua C237, 156",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-jardim-america-157m2-RS1740200/id-28897407/
Goiania,GO,Jardim Goiás,APARTAMENTO,63²,1,2,2, 3780Cond: 800,Rua 12,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-jardim-goias-RS3780/id-30901102/
Goiania,GO,Residencial Jardins do Cerrado 6,OPORTUNIDADE,53²,,,,120000.0,"Rua Jc 202, --",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-com-garagem-go-goiania-residencial-jardins-do-cerrado-6-50m2-RS120000/id-31608299/
Goiania,GO,Setor Bueno,KITNET,45²,1,1,, 2850Cond: 370,Rua T 37,https://www.chavesnamao.com.br/imovel/kitnet-para-alugar-com-garagem-go-goiania-setor-bueno-45m2-RS2850/id-32037820/
Goiania,GO,Setor Pedro Ludovico,SETOR,57²,2,2,, 2900Cond: 566,Avenida Areião,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-pedro-ludovico-RS2900/id-31013131/
Goiania,GO,Setor Marista,APARTAMENTO,542²,4,5,6, 8806794Cond: 400,"Avenida Castelo Branco, 642",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-4-quartos-com-garagem-go-goiania-setor-marista-542m2-RS8806794/id-27313606/
Goiania,GO,Setor Marista,APARTAMENTO,63²,2,2,, 5000Cond: 421,Rua Amélia Artiaga Jardim,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-marista-63m2-RS5000/id-31902135/
Goiania,GO,Setor Jaó,HOUSE,151²,3,1,2, 1080000Cond: 500,"Rua J71, S/N",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-goiania-setor-jao-155m2-RS1080000/id-30736936/
Goiania,GO,Jardim Atlântico,APARTAMENTO,63²,2,2,, 1875Cond: 374,Rua F 63 - Qd 223 Lt 1/39,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-jardim-atlantico-63m2-RS1875/id-31918363/
Goiania,GO,Jardins Lisboa,VENDO,,3,4,3, 1650000Cond: 900,"Avenida Dos Ipês, SN",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-goiania-jardins-lisboa-RS1650000/id-25489999/
Goiania,GO,Setor Bueno,APARTAMENTO,89²,3,2,, 2800Cond: 640,Avenida T 5,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-bueno-89m2-RS2800/id-31871553/
Goiania,GO,Vila Maria Dilce,LOTE,362²,,,,330000.0,"Rua 21 De Abril, 01",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-goiania-vila-maria-dilce-362m2-RS330000/id-31156459/
Goiania,GO,Residencial Eldorado,APARTAMENTO,71²,2,2,2, 2200Cond: 650,Avenida Milão,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-residencial-eldorado-71m2-RS2200/id-32025016/
Goiania,GO,Setor Bueno,APARTAMENTO,73²,2,2,2, 720000Cond: 500,Rua T 30,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-bueno-73m2-RS720000/id-27708159/
Goiania,GO,Serrinha,APARTAMENTO,198²,3,5,2, 5630Cond: 1480,Rua C-263,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-serrinha-198m2-RS5630/id-31893281/
Goiania,GO,Setor Marista,ÁGIO,52²,1,1,,698000.0,"Rua 135, 231",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-1-quarto-go-goiania-setor-marista-52m2-RS698000/id-29017449/
Goiania,GO,Setor Bueno,WALK,40²,1,1,, 2600Cond: 500,"Rua T 30, 2515",https://www.chavesnamao.com.br/imovel/casa-para-alugar-1-quarto-com-garagem-go-goiania-setor-bueno-40m2-RS2600/id-30782624/
Goiania,GO,Jardim América,SOBRADO,190²,3,4,4,1250000.0,"Rua C 166, 00",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-jardim-america-208m2-RS1250000/id-29018678/
Goiania,GO,Setor Bueno,APARTAMENTO,69²,2,2,, 4680Cond: 500,"Rua T 53, 804",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-69m2-RS4680/id-30936931/
Goiania,GO,Setor Leste Universitário,APARTAMENTO,,1,1,, 1000Cond: 390,"234, 115",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-go-goiania-setor-leste-universitario-RS1000/id-30887472/
Goiania,GO,Jardim Goiás,APARTAMENTO,27²,1,1,,330000.0,Rua 14,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-1-quarto-com-garagem-go-goiania-jardim-goias-RS330000/id-25889207/
Goiania,GO,Setor Coimbra,APARTAMENTO,97²,3,3,, 4720Cond: 506,Avenida Perimetral,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-coimbra-97m2-RS4720/id-31891209/
Goiania,GO,Residencial Solar Ville,TERRENO,49²,2,1,,160000.0,Rua Agrônomo Joaquim Batista,https://www.chavesnamao.com.br/imovel/casa-a-venda-2-quartos-go-goiania-residencial-solar-ville-49m2-RS160000/id-26467797/
Goiania,GO,Setor Sul,CASA,80²,2,1,2, 1850Iptu: 99,Rua 91 A,https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-go-goiania-setor-sul-80m2-RS1850/id-31912315/
Goiania,GO,Setor Faiçalville,CASA,210²,3,3,4, 1300000Iptu: 180,"Alameda Licardino De Oliveira Ney, 4",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-setor-faicalville-390m2-RS1300000/id-30372122/
Goiania,GO,Setor Oeste,APARTAMENTO,70²,2,2,, 3173Cond: 580,Rua K,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-oeste-70m2-RS3173/id-31900729/
Goiania,GO,Setor Oeste,APARTAMENTO,290²,3,4,3, 950000Cond: 3700,"Rua 1, 600",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-oeste-RS950000/id-29149559/
Goiania,GO,Setor Norte Ferroviário,APARTAMENTO,100²,2,1,, 2566Cond: 250,Rua 303,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-norte-ferroviario-100m2-RS2566/id-31881462/
Goiania,GO,Jardim Goiás,APARTAMENTO,85²,3,2,2, 720000Cond: 700,"Rua 54, 638",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-jardim-goias-85m2-RS720000/id-32030728/
Goiania,GO,Setor Central,COBERTURA,207²,3,4,2, 9000Cond: 1200,Rua 12,https://www.chavesnamao.com.br/imovel/cobertura-para-alugar-3-quartos-com-garagem-go-goiania-setor-central-207m2-RS9000/id-31887808/
Goiania,GO,Setor Bueno,APARTAMENTO,80²,2,3,, 783883Cond: 400,"Avenida Castelo Branco, 1840",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-bueno-80m2-RS783883/id-16628520/
Goiania,GO,Park Lozandes,APARTAMENTO,45²,1,1,, 2750Cond: 450,Rua Plh 1,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-1-quarto-com-garagem-go-goiania-park-lozandes-RS2750/id-27881757/
Goiania,GO,Park Lozandes,APARTAMENTO,117²,3,4,, 1150000Cond: 690,Avenida Pl 3,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-go-goiania-park-lozandes-RS1150000/id-26330928/
Goiania,GO,Setor Marista,APARTAMENTO,178²,3,5,3, 11100Cond: 1150,"Rua 135, 540",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-marista-178m2-RS11100/id-28166216/
Goiania,GO,Alto da Glória,APARTAMENTO,87²,3,2,2, 2990Cond: 580,"Rua Vitória, SN",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-alto-da-gloria-87m2-RS2990/id-26964491/
Goiania,GO,Setor Faiçalville,CASA,178²,3,1,2,1459244.0,"Ipanema, 2094",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-3-quartos-com-garagem-go-goiania-setor-faicalville-RS1459244/id-23416817/
Goiania,GO,Setor Leste Vila Nova,APARTAMENTO,96²,3,2,2, 3100Cond: 845,Rua T 29,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-leste-vila-nova-96m2-RS3100/id-31893441/
Goiania,GO,Setor Marista,APARTAMENTO,206²,3,3,4, 3700000Cond: 1500,Rua 1141,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-marista-206m2-RS3700000/id-29568284/
Goiania,GO,Setor Bueno,APARTAMENTO,57²,2,2,, 2500Cond: 531,"Avenida T 4, 1309",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-RS2500/id-15538832/
Goiania,GO,Parque Cidade,EXCELENTE,960²,,,,2400000.0,"Rua Cn15, sn",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-goiania-parque-cidade-960m2-RS2400000/id-32032739/
Goiania,GO,Jardim Goiás,LINDO,113²,3,4,2,8900.0,Rua 14,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-jardim-goias-RS8900/id-30803219/
Goiania,GO,Jardim Atlântico,SOBRADO,420²,6,4,4, 1099000Iptu: 50,"Rua Do Saveu, 1",https://www.chavesnamao.com.br/imovel/casa-a-venda-6-quartos-com-garagem-go-goiania-jardim-atlantico-420m2-RS1099000/id-31139236/
Goiania,GO,Parque Oeste Industrial,AP.,66²,3,2,, 1850Cond: 470,"Rua Do Esmalte, 1",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-parque-oeste-industrial-79m2-RS1850/id-29739083/
Goiania,GO,Setor Pedro Ludovico,APARTAMENTO,76²,3,4,, 590000Cond: 500,Rua 1034,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-pedro-ludovico-76m2-RS590000/id-29592650/
Goiania,GO,Parque Santa Rita,CASA,97²,3,1,, 2100Iptu: 71,"Bacuri, 00",https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-go-goiania-parque-santa-rita-97m2-RS2100/id-32028417/
Goiania,GO,Setor Marista,APARTAMENTO,105²,3,2,2,944334.0,"Avenida Mutirão, 23",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-marista-RS944334/id-8944989/
Goiania,GO,Setor Bueno,APARTAMENTO,70²,2,2,, 3350Cond: 480,Rua T 33,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-70m2-RS3350/id-31880797/
Goiania,GO,Jardim Goiás,OPORTUNIDADE,108²,3,2,, 580000Cond: 1100,"Avenida E, 1000",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-jardim-goias-108m2-RS580000/id-27019987/
Goiania,GO,Serrinha,APARTAMENTO,132²,3,4,2, 7850Cond: 850,Rua T-65,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-serrinha-132m2-RS7850/id-31898676/
Goiania,GO,Alto da Glória,APARTAMENTO,94²,3,3,2, 3000Cond: 740,Rua Natal Qd 7 Lt 5 7,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-alto-da-gloria-94m2-RS3000/id-31890542/
Goiania,GO,Jardim América,LOTE,494²,,,, 988000Iptu: 1596,"Rua C 131 A, 20",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-goiania-jardim-america-494m2-RS988000/id-16159932/
Goiania,GO,Setor Bueno,RUA,74²,2,3,, 3700Cond: 700,"Rua T 53, 804",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-74m2-RS3700/id-28568563/
Goiania,GO,Alphaville Flamboyant Residencial Araguaia,LINDO,352²,4,6,4,4000000.0,"Rua Correntes, 01",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-goiania-alphaville-flamboyant-residencial-araguaia-501m2-RS4000000/id-31723470/
Goiania,GO,Vila Rosa,APARTAMENTO,63²,2,2,, 2100Cond: 350,Rua José Salustiano,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-vila-rosa-63m2-RS2100/id-31921235/
Goiania,GO,Setor Oeste,MAESTRO,135²,3,3,2,1525000.0,Rua 22,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-oeste-RS1525000/id-29589734/
Goiania,GO,Condomínio do Lago,CASA,,3,4,3, 8800Cond: 751,"Rua Do Lado, 36",https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-3-quartos-com-garagem-go-goiania-condominio-do-lago-RS8800/id-25490018/
Goiania,GO,Jardim Goiás,APARTAMENTO,140²,3,4,3, 1320000Cond: 900,"Rua 55, 43",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-jardim-goias-140m2-RS1320000/id-30859823/
Goiania,GO,Setor Oeste,APARTAMENTO,70²,2,3,2, 4900Cond: 600,Rua 14,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-oeste-70m2-RS4900/id-31901187/
Goiania,GO,Parque Amazônia,APARTAMENTO,75²,3,1,, 440000Cond: 500,"Rua Paritins, S/N",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-parque-amazonia-75m2-RS440000/id-29346803/
Goiania,GO,Setor Oeste,APARTAMENTO,132²,3,5,2, 6500Cond: 500,"Rua 22, 931",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-oeste-RS6500/id-28548566/
Goiania,GO,Jardim Ana Lúcia,SOBRADO,200²,3,3,2, 690000Iptu: 120,Rua Uberlândia,https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-jardim-ana-lucia-324m2-RS690000/id-29271232/
Goiania,GO,Parque Oeste Industrial,APARTAMENTO,54²,2,2,, 1600Cond: 310,"Rua Das Camélias, 475",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-parque-oeste-industrial-RS1600/id-31866379/
Goiania,GO,Residencial Goiânia Golfe Clube,SOBRADO,346²,4,5,6, 3900000Cond: 2875,"Rua Ggc 13, sn",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-goiania-residencial-goiania-golfe-clube-574m2-RS3900000/id-32031424/
Goiania,GO,Setor Marista,ALUGO,79²,2,2,,5000.0,"Avenida D, 100",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-marista-RS5000/id-29904035/
Goiania,GO,Residencial Solar Bougainville,CASA,210²,2,1,3,2000.0,"Rua Sb 7, sn",https://www.chavesnamao.com.br/imovel/casa-para-alugar-2-quartos-com-garagem-go-goiania-residencial-solar-bougainville-210m2-RS2000/id-32028410/
Goiania,GO,Jardim Petrópolis,BELÍSSIMA,105²,3,2,,400000.0,Rua Andrômeda,https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-jardim-petropolis-150m2-RS400000/id-30173741/
Goiania,GO,Feliz,APARTAMENTO,69²,2,2,, 3600Cond: 380,Rua T 30,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-feliz-69m2-RS3600/id-32024002/
Goiania,GO,Setor Marista,APARTAMENTO,267²,3,5,4,4000000.0,"Alameda Coronel Eugênio Jardim, Lts. 10/12",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-marista-267m2-RS4000000/id-31711578/
Goiania,GO,Chácaras Dona Gê,CASA,100²,3,1,4,1800.0,"Chácaras Da Ge, 00",https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-go-goiania-chacaras-dona-ge-100m2-RS1800/id-32028431/
Goiania,GO,Residencial Morumbi,EXCELENTE,180²,3,2,, 650000Iptu: 700,"Rua Astholfo Leão Borges, 714",https://www.chavesnamao.com.br/imovel/casa-a-venda-3-quartos-com-garagem-go-goiania-residencial-morumbi-180m2-RS650000/id-18343289/
Goiania,GO,Residencial Goiânia Golfe Clube,ALUGUEL,402²,4,4,3,12500.0,"Rua Ggc25, 100",https://www.chavesnamao.com.br/imovel/casa-em-condominio-para-alugar-4-quartos-com-garagem-go-goiania-residencial-goiania-golfe-clube-RS12500/id-30092652/
Goiania,GO,Jardim Goiás,RESERVA,167²,3,4,3, 1500000Cond: 1500,"Rua 66, 00",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-jardim-goias-167m2-RS1500000/id-32032536/
Goiania,GO,Setor Bueno,APARTAMENTO,100²,3,2,2, 3270Cond: 650,Avenida T 3,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-bueno-100m2-RS3270/id-31899741/
Goiania,GO,Setor Bueno,APARTAMENTO,137²,3,4,2,1557412.0,"Rua T 27, 1919",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-bueno-137m2-RS1557412/id-28166182/
Goiania,GO,Setor Marista,BELO,100²,3,4,2, 5300Cond: 900,"Rua Mário Bitar, 137",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-marista-RS5300/id-29985219/
Goiania,GO,Setor Bueno,APARTAMENTO,66²,2,3,,612000.0,Avenida T 6,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-bueno-RS612000/id-30590688/
Goiania,GO,Feliz,APARTAMENTO,60²,2,1,, 4500Cond: 800,Rua T 36,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-go-goiania-feliz-60m2-RS4500/id-31886723/
Goiania,GO,Setor Aeroporto,APARTAMENTO,66²,2,2,,565000.0,"Rua 17 A, 722",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-aeroporto-66m2-RS565000/id-32031864/
Goiania,GO,Setor Bueno,FLAT,34²,1,1,, 2850Cond: 422,"Rua T 37, 2300",https://www.chavesnamao.com.br/imovel/flat-para-alugar-1-quarto-com-garagem-go-goiania-setor-bueno-45m2-RS2850/id-30327023/
Goiania,GO,Setor Sul,CASA,80²,3,1,, 1615Iptu: 142,Rua 91,https://www.chavesnamao.com.br/imovel/casa-para-alugar-3-quartos-com-garagem-go-goiania-setor-sul-80m2-RS1615/id-31906972/
Goiania,GO,Setor Oeste,APARTAMENTO,84²,3,2,, 390000Cond: 540,"Rua R 16, 96",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-oeste-84m2-RS390000/id-26506582/
Goiania,GO,Setor Bueno,APARTAMENTO,70²,2,3,, 4500Cond: 300,"Avenida T 8, 3",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-RS4500/id-30754612/
Goiania,GO,Setor Criméia Oeste,APARTAMENTO,57²,2,2,, 390000Cond: 350,Avenida Goiás,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-crimeia-oeste-RS390000/id-29112299/
Goiania,GO,Residencial Itaipu,APARTAMENTO,42²,2,1,, 720Cond: 204,Avenida Porto Dourado,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-residencial-itaipu-42m2-RS720/id-31904791/
Goiania,GO,Residencial Canadá,ÁREA,360²,,,, 400000Iptu: 2500,"Avenida Vereda Dos Buritis, 10",https://www.chavesnamao.com.br/imovel/terreno-a-venda-go-goiania-residencial-canada-360m2-RS400000/id-16159949/
Goiania,GO,Residencial Parque Oeste,APARTAMENTO,62²,2,2,, 3100Cond: 395,Rua Do Esmalte,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-residencial-parque-oeste-62m2-RS3100/id-31901378/
Goiania,GO,Setor Goiânia 2,PITANGUEIRA,43²,2,2,,341548.0,Avenida Pedro Paulo De Souza,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-goiania-2-43m2-RS341548/id-31656311/
Goiania,GO,Setor Leste Universitário,KITNET,30²,1,1,, 1400Cond: 250,Rua 260,https://www.chavesnamao.com.br/imovel/kitnet-para-alugar-go-goiania-setor-leste-universitario-30m2-RS1400/id-31913712/
Goiania,GO,Jardins Lisboa,SOBRADO,320²,4,5,2, 2200000Cond: 950,"Jardins Lisboa, 00",https://www.chavesnamao.com.br/imovel/casa-em-condominio-a-venda-4-quartos-com-garagem-go-goiania-jardins-lisboa-466m2-RS2200000/id-29017942/
Goiania,GO,Setor Bueno,APARTAMENTO,52²,2,1,,3200.0,"Rua T 37, 3659",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-2-quartos-com-garagem-go-goiania-setor-bueno-52m2-RS3200/id-31939395/
Goiania,GO,Setor Pedro Ludovico,APARTAMENTO,70²,2,3,2,704000.0,Rua 1001,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-pedro-ludovico-RS704000/id-30397552/
Goiania,GO,Setor Bueno,SETOR,154²,3,5,2, 7800Cond: 1180,Avenida T 15,https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-setor-bueno-RS7800/id-28069228/
Goiania,GO,Setor Marista,APARTAMENTO,101²,2,1,2,1205428.0,"Avenida Mutirão, 419",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-setor-marista-RS1205428/id-31667129/
Goiania,GO,Jardins Madri,SOBRADO,430²,4,6,7,10800.0,Rua Madri 29,https://www.chavesnamao.com.br/imovel/casa-para-alugar-4-quartos-com-garagem-go-goiania-jardins-madri-430m2-RS10800/id-31551721/
Goiania,GO,Aeroviário,APARTAMENTO,83²,3,3,2, 3200Cond: 450,"Avenida 24 De Outubro, sn",https://www.chavesnamao.com.br/imovel/apartamento-para-alugar-3-quartos-com-garagem-go-goiania-aeroviario-83m2-RS3200/id-25863368/
Goiania,GO,Setor Marista,APARTAMENTO,149²,3,5,2, 1429000Cond: 850,"Rua 1128, 482",https://www.chavesnamao.com.br/imovel/apartamento-a-venda-3-quartos-com-garagem-go-goiania-setor-marista-149m2-RS1429000/id-26478497/
Goiania,GO,Jardim Goiás,FLAT,41²,1,1,,2800.0,"Avenida Deputado Jamel Cecílio, 2929",https://www.chavesnamao.com.br/imovel/flat-para-alugar-1-quarto-com-garagem-go-goiania-jardim-goias-RS2800/id-22612556/
Goiania,GO,Vila Rosa,APARTAMENTO,63²,2,2,,471898.0,Rua João Augusto,https://www.chavesnamao.com.br/imovel/apartamento-a-venda-2-quartos-com-garagem-go-goiania-vila-rosa-63m2-RS471898/id-26280942/
