estado,cidade,bairro,tipo,quartos,m2,valor
GO,SENADOR CANEDO,RESIDENCIAL JARDIM VENEZA,CASA,3,180,950000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,66,690000
GO,GOIANIA,SETOR AEROPORTO SUL,TERRENO,0,925,150000
GO,GOIANIA,JARDINS MÔNACO,CASA,3,199,1750000
GO,GOIANIA,JARDIM BONANCA,CASA,4,187,1100000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,153,1820000
GO,GOIANIA,RESIDENCIAL CANADA,CASA,3,172,520000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,124,650000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,105,550000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,76,429900
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,436,3400000
GO,GOIANIA,JARDIM PETROPOLIS,INDEFINIDO,0,1000,1500000
GO,GOIANIA,PORTAL DO SOL GREEN,TERRENO,0,406,650000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,206,2467223
GO,GOIANIA,SETOR NEGRAO DE LIMA,APARTAMENTO,3,90,599000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,150,750000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,2,94,640000
GO,GOIANIA,SETOR LESTE VILA NOVA,CASA,4,272,1190000
GO,GOIANIA,VILA ROSA,APARTAMENTO,2,56,370000
GO,GOIANIA,SETOR MARISTA,INDEFINIDO,1,45,550000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,142,1050000
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,110,850000
GO,GOIANIA,SETOR TRES MARIAS,CASA,2,86,315000
GO,GOIANIA,PARQUE INDUSTRIAL PAULISTA,TERRENO,0,2100,1100000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,68,890000
GO,GOIANIA,RESIDENCIAL MORUMBI,CASA,3,120,580000
GO,GOIANIA,PARQUE AMAZONIA,CASA,4,374,599000
GO,GOIANIA,CHACARAS RECREIO SAO JOAQUIM,CASA,3,133,750000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,4,232,1980000
GO,GOIANIA,RESIDENCIAL CANADA,CASA,3,360,560000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,207,2200000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,3,70,495000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,115,1118790
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,2,66,330000
GO,GOIANIA,SETOR DOS FUNCIONARIOS,CASA,3,382,1350000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,5,560,5890000
GO,SENADOR CANEDO,JARDINS BARCELONA,TERRENO,0,300,310000
GO,SENADOR CANEDO,SENADOR CANEDO,CASA,3,172,1500000
GO,GOIANIA,SETOR ORIENTEVILLE,CASA,3,108,380000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,78,439000
GO,GOIANIA,VILA DOS ALPES,APARTAMENTO,3,74,410000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,70,640000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,28,250000
GO,GOIANIA,SETOR BUENO,INDEFINIDO,0,43,795000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,66,750000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,125,1120000
GO,GOIANIA,SETOR SUL,CASA,4,202,1690000
GO,GOIANIA,SETOR MARISTA SUL,CASA,3,106,330000
GO,GOIANIA,RESIDENCIAL ELDORADO,APARTAMENTO,3,80,375000
GO,GOIANIA,JARDIM PRESIDENTE,CASA,2,237,600000
GO,GOIANIA,JARDIM CRISTAL,CASA,3,152,1500000
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,3,72,330000
GO,GOIANIA,SETOR BUENO,INDEFINIDO,1,43,690000
GO,GOIANIA,JARDIM GOIÁS,INDEFINIDO,0,36,490000
GO,GOIANIA,VILA DOS ALPES,APARTAMENTO,2,64,415000
GO,GOIANIA,MOINHO DOS VENTOS,APARTAMENTO,3,62,275000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,78,635000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,76,350000
GO,GOIANIA,SETOR JAÓ,CASA,4,215,1090000
GO,GOIANIA,SETOR JAÓ,CASA,3,160,1020000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,175,950000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,110,870000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,112,550000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,126,1050000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,167,540000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,126,1194000
GO,GOIANIA,CIDADE LIVRE,CASA,2,180,370000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,66,523770
GO,GOIANIA,CIDADE JARDIM,TERRENO,0,420,449990
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,114,1170000
GO,GOIANIA,SETOR CENTRAL,APARTAMENTO,1,80,400000
GO,GOIANIA,SETOR FAICALVILLE,CASA,3,191,1150000
GO,GOIANIA,JARDINS MADRI,CASA,5,341,2500000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,65,705000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,116,615000
GO,SENADOR CANEDO,JARDINS BARCELONA,TERRENO,0,420,450000
GO,GOIANIA,BAIRRO ILDA,CASA,3,172,1250000
GO,GOIANIA,ARAGOIANIA,CASA,3,270,700000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,54,470000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,3,196,1500000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,135,1700000
GO,GOIANIA,SETOR CONTINENTAL,RURAL,0,0,1348000
GO,GOIANIA,SETOR JAÓ,CASA,7,1180,4380000
GO,GOIANIA,LOTEAMENTO REAL GRANDEZA,TERRENO,0,10050,4490000
GO,GOIANIA,SETOR MARISTA,INDEFINIDO,0,192,4800000
GO,GOIANIA,MOINHO DOS VENTOS,CASA,4,238,1450000
GO,GOIANIA,PORTAL DO SOL GREEN,CASA,4,251,2800000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,2,63,460000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,80,715000
GO,GOIANIA,JARDIM CRISTAL,CASA,3,152,1250000
GO,GOIANIA,JARDIM ATLANTICO,APARTAMENTO,3,106,850000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,80,595000
GO,GOIANIA,SITIOS SANTA LUZIA,CASA,3,167,550000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,2,52,680000
GO,GOIANIA,PARK LOZANDES,APARTAMENTO,3,105,1319000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,280,1650000
GO,GOIANIA,SETOR CANDIDA DE MORAIS,APARTAMENTO,3,75,375000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,389,1750000
GO,GOIANIA,JARDIM MIRABEL,CASA,3,199,750000
GO,GOIANIA,RESIDENCIAL FREI GALVAO,APARTAMENTO,2,42,225000
GO,GOIANIA,JARDIM MONT SERRAT,CASA,3,140,780000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,4,669,10800000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,300,1390000
GO,GOIANIA,SETOR SUDOESTE,APARTAMENTO,3,72,399000
GO,GOIANIA,SETOR CAMPINAS,TERRENO,0,1023,3500000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,300,1570000
GO,GOIANIA,JARDIM AMÉRICA,INDEFINIDO,0,936,1600000
GO,GOIANIA,PARQUE VEIGA JARDIM,CASA,3,194,850000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,180,1890000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,74,982833
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,166,1200000
GO,GOIANIA,VILA ROSA,APARTAMENTO,3,73,590000
GO,GOIANIA,CIDADE VERA CRUZ,CASA,3,268,1200000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,104,510000
GO,GOIANIA,JARDINS FRANÇA,CASA,4,378,3600000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,127,1390000
GO,GOIANIA,SETOR BUENO,INDEFINIDO,0,175,2760000
GO,GOIANIA,JARDIM MONT SERRAT,CASA,3,128,550000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 1,CASA,4,259,1840000
GO,GOIANIA,PARQVILLE PINHEIROS,CASA,4,251,2100000
GO,GOIANIA,PARQUE PRIMAVERA,CASA,3,116,550000
GO,GOIANIA,CIDADE VERA CRUZ,CASA,3,180,570000
GO,GOIANIA,JARDIM PETROPOLIS,CASA,3,78,350000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,68,710000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,130,980000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,89,779000
GO,GOIANIA,CAROLINA PARQUE,CASA,2,180,445000
GO,GOIANIA,JARDIM VILA BOA,CASA,3,225,750000
GO,GOIANIA,SETOR JAÓ,CASA,4,240,880000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,121,450000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,6,775,11800000
GO,GOIANIA,SETOR GOIANIA 2,CASA,2,115,600000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,3,77,630000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,144,1250000
GO,GOIANIA,JARDIM HELVECIA,CASA,3,150,680000
GO,GOIANIA,CARDOSO,CASA,3,166,590000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,137,1290000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,165,1500000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,129,1352040
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,76,829000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,5,444,1499000
GO,GOIANIA,JARDIM EUROPA,CASA,3,326,1390000
GO,GOIANIA,JARDIM AMÉRICA,CASA,4,230,1300000
GO,GOIANIA,SETOR SUL,TERRENO,0,480,1100000
GO,SENADOR CANEDO,RESIDENCIAL JARDIM VENEZA,CASA,3,190,1300000
GO,GOIANIA,CIDADE VERA CRUZ,CASA,3,110,530000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,116,1590000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,76,550000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,132,599000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,172,1780000
GO,GOIANIA,RESIDENCIAL GRANVILLE,INDEFINIDO,0,548,18000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,118,850000
GO,GOIANIA,SETOR NOVA SUICA,APARTAMENTO,2,58,370000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,CASA,3,310,1980000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,100,960000
GO,GOIANIA,RESIDENCIAL HUMAITA,CASA,3,110,750000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,264,3650000
GO,GOIANIA,CONDOMINIO DO LAGO,CASA,4,319,3200000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,221,2250000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,153,1180000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,CASA,4,329,3200000
GO,GOIANIA,SITIOS DE RECREIO CARAIBAS,RURAL,0,0,450000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,71,370000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,120,990000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,225,2880000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,103,550000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,144,1150000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,180,650000
GO,GOIANIA,CIDADE VERA CRUZ,CASA,3,154,650000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,180,1590000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,105,440000
GO,GOIANIA,SETOR JAÓ,CASA,4,302,1650000
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,2,58,500000
GO,GOIANIA,SETOR NOVA SUICA,APARTAMENTO,2,85,400000
GO,GOIANIA,CIDADE VERA CRUZ,CASA,2,90,600000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,158,1800000
GO,GOIANIA,JARDINS MADRI,CASA,4,365,1650000
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,116,960000
GO,GOIANIA,SETOR GOIANIA 2,CASA,3,179,1300000
GO,GOIANIA,MANSOES PARAISO,CASA,3,170,600000
GO,GOIANIA,JARDIM NOVA ERA,APARTAMENTO,3,70,330000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,82,760000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,120,820000
GO,GOIANIA,JARDINS MÔNACO,CASA,5,357,2690000
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,2,68,746922
GO,GOIANIA,JARDIM AMÉRICA,CASA,3,147,1180000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,113,749000
GO,GOIANIA,SETOR CRIMEIA OESTE,APARTAMENTO,2,57,390000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,242,1990000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,128,750000
GO,GOIANIA,PARQUE ATHENEU,CASA,3,174,690000
GO,GOIANIA,SANTA GENOVEVA,TERRENO,0,946,890000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,235,2475000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,68,706009
GO,GOIANIA,JARDINS MADRI,CASA,5,306,3000000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,89,520000
GO,GOIANIA,SETOR SUL,TERRENO,0,486,1100000
GO,GOIANIA,RESIDENCIAL CANADA,CASA,3,155,880000
GO,GOIANIA,JARDIM GUANABARA IV,CASA,5,258,990000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,2,62,640000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,66,750000
GO,GOIANIA,SETOR SUL,APARTAMENTO,7,548,850000
GO,GOIANIA,ALVORADA SUL,TERRENO,0,1125,1350000
GO,GOIANIA,SETOR BUENO,INDEFINIDO,0,219,3010438
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,76,890000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,177,1700000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,77,429000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,5,479,3200000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,101,500000
GO,GOIANIA,VILA AMERICANO DO BRASIL,APARTAMENTO,2,65,540000
GO,GOIANIA,CONJUNTO FABIANA,CASA,5,300,1100000
GO,GOIANIA,SETOR COIMBRA,CASA,10,750,1990000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,CASA,5,290,1950000
GO,GOIANIA,SETOR COIMBRA,APARTAMENTO,3,96,750000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,167,1670000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,123,1250000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,4,440,4770000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,100,690000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,72,650000
GO,GOIANIA,VILA MARIANA,CASA,3,136,550000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,2,56,445000
GO,GOIANIA,MOINHO DOS VENTOS,CASA,3,220,890000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,121,1050000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,3,2700000
GO,GOIANIA,SANTA GENOVEVA,CASA,3,140,695000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,79,578000
GO,GOIANIA,JARDIM MARILIZA,CASA,3,177,980000
GO,GOIANIA,VILA DOS ALPES,APARTAMENTO,2,55,189000
GO,GOIANIA,VILLAGE VENEZA,APARTAMENTO,2,64,420000
GO,GOIANIA,SETOR BUENO,CASA,3,160,810000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,252,1150000
GO,GOIANIA,SETOR GARAVELO,CASA,3,98,390000
GO,GOIANIA,ALTO DA GLÓRIA,TERRENO,0,408,1800000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,110,890000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,129,950000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,1,39,468000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,210,790000
GO,GOIANIA,LOTEAMENTO TROPICAL VERDE,CASA,3,220,750000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,155,850000
GO,GOIANIA,JARDIM BALNEARIO MEIA PONTE,CASA,3,197,1190000
GO,GOIANIA,PARQVILLE PINHEIROS,CASA,3,158,1430000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,172,1950000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,143,2690000
GO,GOIANIA,PARQUE AMAZONIA,CASA,3,210,1480000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,69,849900
GO,GOIANIA,JARDIM EUROPA,CASA,4,300,790000
GO,GOIANIA,ALPHAVILLE ARAGUAIA,CASA,4,447,4990000
GO,SENADOR CANEDO,JARDINS BOLONHA,CASA,3,347,1560000
GO,GOIANIA,JARDIM TROPICAL,CASA,3,125,590000
GO,GOIANIA,SETOR CENTRAL,APARTAMENTO,2,63,450000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,4,155,979000
GO,GOIANIA,SANTA GENOVEVA,CASA,3,151,620000
GO,GOIANIA,JARDIM GOIÁS,INDEFINIDO,0,45,370000
GO,GOIANIA,JARDIM EUROPA,CASA,3,141,850000
GO,GOIANIA,JARDIM LUZ,CASA,2,127,590000
GO,GOIANIA,PARQUE DAS NACOES,CASA,3,112,520000
GO,GOIANIA,SETOR LESTE UNIVERSITARIO,APARTAMENTO,3,82,670000
GO,GOIANIA,SETOR SUL,TERRENO,0,533,1600000
GO,GOIANIA,JARDIM PRESIDENTE,APARTAMENTO,2,55,260000
GO,GOIANIA,JARDIM PRESIDENTE,CASA,3,179,700000
GO,GOIANIA,SETOR ARAGUAIA,APARTAMENTO,2,63,250000
GO,GOIANIA,SETOR FAICALVILLE,CASA,3,210,1350000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,42,429000
GO,GOIANIA,JARDIM PRESIDENTE,APARTAMENTO,3,170,900000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,105,750000
GO,SENADOR CANEDO,JARDINS NAPOLES,CASA,3,202,1550000
GO,GOIANIA,JARDIM HELVECIA,CASA,3,151,640000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,5,262,790000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,108,970000
GO,GOIANIA,VILA JARDIM VITORIA,TERRENO,0,555,1659450
GO,GOIANIA,SETOR LESTE UNIVERSITARIO,APARTAMENTO,3,75,649000
GO,GOIANIA,JARDIM CRISTAL,TERRENO,0,517,613192
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,122,1070000
GO,GOIANIA,SETOR FAICALVILLE,CASA,3,122,600000
GO,GOIANIA,VILA LUCY,APARTAMENTO,3,80,570000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,147,790000
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,TERRENO,0,1252,1650000
GO,GOIANIA,SETOR LESTE UNIVERSITARIO,APARTAMENTO,3,75,350000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,3,75,399900
GO,GOIANIA,SETOR CENTRAL,APARTAMENTO,2,75,632000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,233,2199900
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,61,500000
GO,GOIANIA,RESIDENCIAL CANADA,CASA,3,121,530000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,224,2590000
GO,GOIANIA,PARQUE CIDADE,TERRENO,0,641,1539251
GO,GOIANIA,JARDIM BURITI SERENO,CASA,4,300,650000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,137,1480000
GO,GOIANIA,SETOR SERRINHA,APARTAMENTO,3,112,995000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,229,2150000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,114,1220000
GO,SENADOR CANEDO,SENADOR CANEDO,CASA,3,160,1200000
GO,GOIANIA,SETOR FAICALVILLE,CASA,3,20906,1500000
GO,GOIANIA,CONDOMÍNIO PORTAL DO SOL 2,CASA,5,258,2190000
GO,GOIANIA,JARDIM GARDENIA,CASA,3,60,210000
GO,GOIANIA,CONJUNTO MONTE CARLO,CASA,5,250,800000
GO,GOIANIA,JARDIM AMÉRICA,APARTAMENTO,3,119,1050000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,127,450000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,125,450000
GO,GOIANIA,SETOR NEGRAO DE LIMA,APARTAMENTO,2,100,450000
GO,GOIANIA,RESIDENCIAL VALE DOS SONHOS,APARTAMENTO,2,42,220000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,80,315000
GO,GOIANIA,JARDINS VALÊNCIA,CASA,3,230,2590000
GO,GOIANIA,ALPHAVILLE GOIÁS,CASA,4,457,5150000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,4,404,7500000
GO,GOIANIA,SETOR FAICALVILLE,CASA,3,125,600000
GO,SENADOR CANEDO,JARDINS BOLONHA,TERRENO,0,367,276000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,172,2100000
GO,GOIANIA,SETOR FAICALVILLE,APARTAMENTO,2,61,355000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,2,70,750000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,74,625000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,157,727000
GO,GOIANIA,CIDADE JARDIM,APARTAMENTO,3,76,370000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,150,1350000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,1,58,550000
GO,GOIANIA,SETOR BUENO,CASA,2,75,950000
GO,GOIANIA,SETOR SUL,CASA,4,315,2000000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,165,900000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,4,137,840000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,111,1199000
GO,GOIANIA,SETOR NEGRAO DE LIMA,APARTAMENTO,3,90,594000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,75,690000
GO,GOIANIA,ALTO DA GLÓRIA,APARTAMENTO,3,79,470000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,68,549000
GO,GOIANIA,CARDOSO,CASA,3,150,670000
GO,GOIANIA,JARDIM ATLANTICO,CASA,3,155,830000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,116,1180000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,58,567000
GO,GOIANIA,PARQUE AMAZONIA,APARTAMENTO,3,93,750000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,160,1850000
GO,GOIANIA,CHACARA SAO PEDRO,RURAL,4,0,13500000
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,3,78,448000
GO,GOIANIA,SETOR TRES MARIAS,CASA,3,154,1080000
GO,GOIANIA,SETOR BELA VISTA,APARTAMENTO,4,200,990000
GO,GOIANIA,SETOR FAICALVILLE,APARTAMENTO,2,62,410000
GO,GOIANIA,VILA ROSA,CASA,4,160,880000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,180,2199990
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,5,612,8000000
GO,GOIANIA,CHACARA SAO PEDRO,CASA,3,132,550000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,96,729000
GO,GOIANIA,RESIDENCIAL BARCELONA,APARTAMENTO,2,42,176000
GO,GOIANIA,JARDIM BURITI SERENO,CASA,3,128,530000
GO,GOIANIA,SETOR SUL,TERRENO,0,936,1900000
GO,GOIANIA,SETOR AEROPORTO,APARTAMENTO,3,153,350000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,38,395000
GO,GOIANIA,SETOR MARISTA,INDEFINIDO,0,110,3100000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,3,112,1000000
GO,GOIANIA,SETOR AEROPORTO,APARTAMENTO,3,93,750000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,150,1890000
GO,GOIANIA,JARDIM GOIÁS,APARTAMENTO,3,162,1790000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,3,98,930000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,2,72,670000
GO,GOIANIA,JARDIM LUZ,CASA,2,250,590000
GO,GOIANIA,CARDOSO CONTINUACAO,CASA,3,109,680000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,2,68,535000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,137,1450000
GO,GOIANIA,SETOR NOVA SUICA,APARTAMENTO,3,110,593000
GO,GOIANIA,JARDIM AMÉRICA,CASA,3,160,900000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,1,27,269000
GO,GOIANIA,JARDIM ATLANTICO,APARTAMENTO,2,58,350000
GO,GOIANIA,SETOR TRES MARIAS,CASA,2,97,360000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,128,488000
GO,GOIANIA,VILA ROSA,APARTAMENTO,2,57,294900
GO,GOIANIA,RESIDENCIAL ALDEIA DO VALE,CASA,4,583,4300000
GO,GOIANIA,JARDIM GOIÁS,CASA,2,230,1300000
GO,SENADOR CANEDO,RESIDENCIAL JARDIM VENEZA,TERRENO,0,360,200000
GO,GOIANIA,PARQUE OESTE INDUSTRIAL,APARTAMENTO,2,66,406000
GO,GOIANIA,SETOR PEDRO LUDOVICO,APARTAMENTO,2,64,580000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,62,549000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,106,490000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,1,48,459000
GO,SENADOR CANEDO,CONDOMÍNIO TERRAS ALPHA 2,CASA,4,192,1250000
GO,GOIANIA,JARDIM MONT SERRAT,CASA,3,130,550000
GO,GOIANIA,SETOR OESTE,APARTAMENTO,3,106,495000
GO,GOIANIA,SETOR SUL,TERRENO,5,871,1600000
GO,GOIANIA,SETOR BUENO,APARTAMENTO,2,60,587000
GO,SENADOR CANEDO,RESIDENCIAL AURORA DAS MANSOES,TERRENO,0,1035,140000
GO,GOIANIA,JARDIM DOS GIRASSOIS,CASA,3,110,365000
GO,GOIANIA,SETOR FAICALVILLE,CASA,3,190,1190000
GO,GOIANIA,SETOR MARISTA,APARTAMENTO,3,137,1500000
